Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,Hibrit,LPG & Benzin,Coupe,Hatchback/3,Hatchback/5,MPV,Sedan,Station wagon,Arkadan İtiş,Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
426000,KONYA ,20643148,29 Temmuz 2022,Hyundai,i30,1.6 CRDi Elite,2013,165500,1582,128,5.5,53,Tamamı orjinal,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
125500,TOKAT ,20643126,29 Temmuz 2022,Hyundai,Accent,1.5 GLS,2000,257000,1495,92,6.7,45,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
125000,İSTANBUL ,20639997,29 Temmuz 2022,Hyundai,Elantra,2.0 GLS,2000,304000,1975,139,8.2,55,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
115000,DENİZLİ ,20638171,29 Temmuz 2022,Hyundai,Accent,1.5 GLS,1999,333390,1495,92,0.0,45,"2 değişen, 10 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
465000,DİYARBAKIR ,20637801,29 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2017,27500,1368,100,6.4,50,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
276000,İSTANBUL ,20639539,29 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2010,195000,1399,97,7.6,45,1 değişen,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
450000,İSTANBUL ,20640981,29 Temmuz 2022,Hyundai,i30,1.6 GDi Elite,2012,145000,1591,135,5.7,53,Tamamı orjinal,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
149500,İSTANBUL ,20639156,29 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2008,181000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
169500,BURSA ,20637818,29 Temmuz 2022,Hyundai,Getz,1.3 GLS,2004,194000,1341,82,6.2,45,"1 değişen, 11 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
212000,ARDAHAN ,20640385,29 Temmuz 2022,Hyundai,i20,1.4 CRDi Team,2011,181000,1396,75,4.4,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
307000,KAYSERİ ,20596504,29 Temmuz 2022,Hyundai,i30,1.6 CVVT Mode,2009,93900,1597,122,6.9,53,Belirtilmemiş,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
337500,KİLİS ,20566777,29 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2016,168000,1368,100,6.4,50,"2 değişen, 2 boyalı",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
395000,KİLİS ,20411122,29 Temmuz 2022,Hyundai,i30,1.6 CRDi Elite,2014,116000,1582,128,5.5,53,Belirtilmemiş,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
249000,ANKARA ,20641202,29 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2009,115000,1399,97,6.5,45,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
135000,İSTANBUL ,20114780,29 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2006,213000,1493,82,5.5,45,1 değişen,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
149750,ZONGULDAK ,20641093,29 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2005,218100,1493,82,5.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
222000,NİĞDE ,20296192,29 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2007,225000,1399,97,6.5,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
547500,İSTANBUL ,20175381,29 Temmuz 2022,Hyundai,i30,1.6 CRDi Elite,2017,72000,1582,136,4.1,50,Belirtilmemiş,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
169999,KAHRAMANMARAŞ ,20640500,29 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2007,240000,1399,97,6.5,45,"1 değişen, 5 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
245000,KAHRAMANMARAŞ ,20588096,29 Temmuz 2022,Hyundai,Getz,1.4 DOHC HY KLM,2007,165000,1399,97,6.7,45,6 boyalı,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
200000,SAKARYA ,20640073,28 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2008,253000,1493,110,4.6,45,"1 değişen, 8 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
210000,GAZİANTEP ,20466156,28 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2010,213000,1493,110,4.6,45,"2 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
205000,GAZİANTEP ,20466123,28 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2011,267000,1493,110,4.6,45,3 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
390000,GAZİANTEP ,20639998,28 Temmuz 2022,Hyundai,Accent Blue,1.4 D-CVVT Mode Plus,2017,59100,1368,100,5.9,43,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
395000,AFYONKARAHİSAR ,20639947,28 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,125000,1582,136,4.5,43,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
249750,BOLU ,20639773,28 Temmuz 2022,Hyundai,Getz,1.4 DOHC AB AC,2010,99000,1399,97,6.0,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
160000,HATAY ,20047771,28 Temmuz 2022,Hyundai,Accent,1.3 Admire,2004,259000,1341,86,6.7,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
475000,KOCAELİ ,20639660,28 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2020,17000,1368,100,6.4,50,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
299999,ANKARA ,20639642,28 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2015,169999,1396,90,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
462000,BOLU ,20129533,28 Temmuz 2022,Hyundai,i30,1.6 GDi Elite,2013,11000,1591,135,6.7,53,2 boyalı,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
119750,BOLU ,20639517,28 Temmuz 2022,Hyundai,Accent,1.3 GLS,1998,190000,1341,75,7.4,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
265000,ANKARA ,19687718,28 Temmuz 2022,Hyundai,i30,1.4 CVVT Team,2011,115000,1396,109,6.1,53,Tamamı orjinal,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
335000,İSTANBUL ,19925267,28 Temmuz 2022,Hyundai,i20,1.4 CVVT Jump,2014,101000,1396,100,6.0,45,"1 değişen, 1 boyalı",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
249000,İSTANBUL ,20608102,28 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2013,80000,1248,85,4.9,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
263500,ZONGULDAK ,20639107,28 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2013,118000,1248,85,4.9,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
325000,BALIKESİR ,20034458,28 Temmuz 2022,Hyundai,i20,1.2 MPI Jump,2015,70000,1248,84,5.1,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
81750,HATAY ,20312536,28 Temmuz 2022,Hyundai,Accent,1.3 LS,1997,291000,1341,84,0.0,45,Belirtilmemiş,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
410000,İZMİR ,20638780,28 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2016,103600,1582,136,4.5,43,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
169900,KAYSERİ ,20638506,28 Temmuz 2022,Hyundai,Getz,1.5 CRDi Active,2007,550000,1493,88,4.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
403000,BURSA ,20638477,28 Temmuz 2022,Hyundai,i20,1.4 MPI Jump,2017,37000,1368,100,6.2,50,1 boyalı,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
425000,ANKARA ,20618904,28 Temmuz 2022,Hyundai,i20,1.4 MPI Elite,2014,73000,1368,100,6.4,50,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
145000,KOCAELİ ,20637966,28 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2006,221000,1493,82,5.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
412000,KAHRAMANMARAŞ ,20637805,28 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,110000,1582,136,4.6,43,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
362500,GAZİANTEP ,20618783,28 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2017,18000,1248,84,5.1,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
185000,AFYONKARAHİSAR ,20637189,28 Temmuz 2022,Hyundai,i20,1.2 MPI Team,2012,328000,1248,78,5.2,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
149000,HATAY ,20634859,28 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2012,181000,1248,85,4.9,45,"2 değişen, 11 boyalı",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
219000,İZMİR ,20131307,28 Temmuz 2022,Hyundai,i20 Troy,1.2 DOHC Mode,2011,129500,1248,78,5.1,45,5 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
700000,İSTANBUL ,20636935,28 Temmuz 2022,Hyundai,Elantra,1.6 MPI Style,2022,100,1598,123,6.2,47,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
230000,MERSİN ,20636857,28 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2013,136000,1248,85,4.9,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
165000,DÜZCE ,20636720,28 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Style,2006,320000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
242750,ADANA ,20636877,28 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2011,136000,1399,97,6.5,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
320000,SAKARYA ,20636719,28 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode,2014,193000,1582,128,5.6,43,2 boyalı,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
65000,ANKARA ,20628518,28 Temmuz 2022,Hyundai,Excel,1.5 GLS,1994,376000,1468,71,0.0,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
145500,AYDIN ,20636805,28 Temmuz 2022,Hyundai,Accent,1.3 Admire,2006,219000,1341,86,6.7,45,"3 değişen, 3 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
107500,AYDIN ,20636746,28 Temmuz 2022,Hyundai,Accent,1.5 GLS,1996,145000,1495,92,0.0,50,11 boyalı,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
175500,GİRESUN ,20636554,28 Temmuz 2022,Hyundai,Getz,1.4 DOHC Start,2011,137000,1399,97,6.0,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
455000,ANTALYA ,20636461,28 Temmuz 2022,Hyundai,i20,1.4 MPI Jump,2021,150,1368,100,5.7,40,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
425000,ELAZIĞ ,20636360,28 Temmuz 2022,Hyundai,i30,1.6 CRDi Elite,2013,118000,1582,128,4.0,53,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
325000,MARDİN ,20636295,28 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2015,102000,1248,84,5.1,50,3 değişen,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
255000,ANKARA ,20636444,28 Temmuz 2022,Hyundai,Getz,1.5 VGT HY KLM,2010,90500,1493,110,4.5,45,1 değişen,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
448000,SAKARYA ,20635777,28 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2016,44000,1368,100,6.4,50,2 değişen,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
122500,ANKARA ,20636366,28 Temmuz 2022,Hyundai,Accent,1.5 GLS,1998,275000,1495,92,0.0,45,1 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
133000,ANKARA ,20635955,28 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2004,222000,1493,82,5.5,45,"2 değişen, 8 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
163000,İSTANBUL ,20634712,28 Temmuz 2022,Hyundai,i10,1.1 Team,2010,239000,1086,66,5.5,35,"2 değişen, 1 boyalı",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
155000,BATMAN ,18602496,28 Temmuz 2022,Hyundai,Getz,1.5 VGT Start,2009,274000,1493,88,4.5,45,"3 değişen, 6 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
132500,ADANA ,20635258,28 Temmuz 2022,Hyundai,Accent,1.3 Admire,2004,280000,1341,86,6.7,45,"1 değişen, 11 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
187500,ADANA ,20636258,28 Temmuz 2022,Hyundai,Matrix,1.5 CRDi Style,2010,235000,1493,110,5.3,55,1 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
134000,GAZİANTEP ,20636122,28 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2010,500000,1399,97,6.5,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
259750,KAYSERİ ,20635984,28 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2013,143000,1396,90,4.3,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
120000,KOCAELİ ,20635637,28 Temmuz 2022,Hyundai,Sonata,2.5 GLS,2000,290000,2493,160,10.0,65,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
165000,UŞAK ,20636025,28 Temmuz 2022,Hyundai,Accent,1.3 Admire,2006,206000,1341,86,6.7,45,1 değişen,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
335000,KARAMAN ,20635288,28 Temmuz 2022,Hyundai,i30,1.6 CRDi Style,2013,252000,1582,128,4.0,53,4 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
178500,KAYSERİ ,20196157,28 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2008,216000,1493,110,4.6,45,3 değişen,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
225000,İZMİR ,20636119,28 Temmuz 2022,Hyundai,Getz,1.4 DOHC AB AC,2009,95400,1399,97,6.7,45,"2 değişen, 8 boyalı",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
149500,İSTANBUL ,20636052,28 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Select,2006,250000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
380000,İZMİR ,20630144,28 Temmuz 2022,Hyundai,i20,1.4 CRDi Style,2015,111000,1396,90,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
150000,ANKARA ,20205387,28 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2003,271000,1493,82,5.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
143500,KIRIKKALE ,19969604,28 Temmuz 2022,Hyundai,Accent,1.5 1.5i GLS,2000,340000,1495,102,6.9,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
235000,MERSİN ,20635166,28 Temmuz 2022,Hyundai,Accent Era,1.4 Start,2012,290000,1399,97,6.5,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
230000,GAZİANTEP ,20634484,28 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi Mode,2012,148300,1493,110,4.6,45,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
126500,KOCAELİ ,20635990,28 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2005,260000,1493,82,5.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
355000,İSTANBUL ,20635681,28 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2016,78000,1248,84,5.1,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
199000,KIRIKKALE ,20635179,28 Temmuz 2022,Hyundai,Getz,1.3 GLS,2005,122000,1341,82,6.2,45,4 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
330000,İSTANBUL ,20635554,28 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Biz,2013,134500,1582,128,5.6,43,2 boyalı,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
187500,ADANA ,20635857,28 Temmuz 2022,Hyundai,Matrix,1.5 CRDi Style,2010,235000,1493,110,5.3,55,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
189750,İSTANBUL ,20628570,28 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi Select,2011,253000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
192500,KAYSERİ ,19809677,28 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2007,318000,1493,110,4.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
248000,İSTANBUL ,20635482,28 Temmuz 2022,Hyundai,i20 Troy,1.4 CRDi Mode,2012,180000,1396,90,4.2,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
495000,KIRIKKALE ,20635083,28 Temmuz 2022,Hyundai,Elantra,1.6 D-CVVT Style,2016,70000,1591,128,6.9,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
410000,IĞDIR ,20635491,28 Temmuz 2022,Hyundai,i30,1.4 MPi Style,2017,71500,1368,100,5.6,50,Tamamı orjinal,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
325000,MERSİN ,20634504,28 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Mode Plus,2012,135000,1396,108,5.9,43,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
138500,ANKARA ,20634428,28 Temmuz 2022,Hyundai,Accent,1.3 LX Allegro,2001,283000,1341,86,6.7,45,4 boyalı,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
570000,MUĞLA ,20633702,28 Temmuz 2022,Hyundai,i20,1.4 MPI Elite,2020,4000,1368,100,6.1,40,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
485000,ERZURUM ,20633860,28 Temmuz 2022,Hyundai,i20,1.4 MPI Style,2020,45000,1368,100,6.4,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
328000,UŞAK ,20634278,28 Temmuz 2022,Hyundai,i20,1.2 MPI Jump,2016,103000,1248,84,5.1,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
183750,AFYONKARAHİSAR ,20635317,28 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2009,275000,1399,97,6.5,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
418000,ERZURUM ,20634460,28 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2016,65000,1248,84,5.1,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
253000,VAN ,20634555,28 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Jump,2012,134000,1248,85,4.9,45,3 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
418500,MERSİN ,20635113,28 Temmuz 2022,Hyundai,i30,1.6 CRDi Style,2013,36000,1582,128,4.0,53,Tamamı orjinal,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
262500,MERSİN ,20635072,28 Temmuz 2022,Hyundai,Accent Era,1.4 Start,2011,95000,1399,97,6.5,45,1 boyalı,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
276000,KAHRAMANMARAŞ ,20200444,28 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2011,146000,1399,97,6.5,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
291500,MALATYA ,20633170,28 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi Mode,2012,123000,1493,110,4.6,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
310000,BURSA ,20634810,28 Temmuz 2022,Hyundai,i20,1.2 D-CVVT Sense,2014,95840,1248,85,4.9,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
82000,KONYA ,20633224,28 Temmuz 2022,Hyundai,Atos,1.0 GLS,1998,222000,999,54,6.3,35,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
307500,DÜZCE ,20634969,28 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2014,119500,1248,84,5.1,50,2 boyalı,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
195000,İSTANBUL ,20634591,28 Temmuz 2022,Hyundai,Accent Era,1.4 Team,2008,261000,1399,97,6.5,45,"2 değişen, 4 boyalı",1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
380000,BURDUR ,20634573,28 Temmuz 2022,Hyundai,i20,1.2 MPI Style,2015,108340,1248,84,5.1,50,Tamamı orjinal,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
158500,MERSİN ,20630688,28 Temmuz 2022,Hyundai,Accent,1.5 CRDi Admire,2006,242000,1493,82,5.5,45,"1 değişen, 7 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
330000,İSTANBUL ,20634434,28 Temmuz 2022,Hyundai,i20,1.4 CRDi Jump,2014,172000,1396,90,3.9,45,4 boyalı,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
441000,İSTANBUL ,20634660,28 Temmuz 2022,Hyundai,i30,1.6 CRDi Style Design Pack,2015,107300,1582,136,4.4,53,7 boyalı,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
360000,ÇANKIRI ,20633528,28 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2016,204000,1582,136,4.6,43,1 boyalı,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
175000,ELAZIĞ ,18904680,28 Temmuz 2022,Hyundai,Accent Era,1.5 CRDi-VGT Team,2007,255000,1493,110,4.6,45,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
345000,ANKARA ,20633932,28 Temmuz 2022,Hyundai,Accent Blue,1.6 CRDI Biz,2012,177000,1582,128,5.6,43,1 değişen,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
120000,YALOVA ,20633902,28 Temmuz 2022,Hyundai,Accent,1.5 GLS,1997,259000,1495,92,0.0,45,Tamamı orjinal,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
225000,RİZE ,20634208,28 Temmuz 2022,Hyundai,i20,1.4 CRDi Style,2009,157000,1396,90,4.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
290000,SAMSUN ,20051582,28 Temmuz 2022,Hyundai,Accent Blue,1.4 CVVT Prime,2012,161000,1396,108,6.3,43,"2 değişen, 8 boyalı",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
329000,YALOVA ,20633433,28 Temmuz 2022,Hyundai,i20,1.4 CRDi Style,2016,213000,1396,90,4.1,45,"3 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
