Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,Hibrit,LPG & Benzin,Coupe,Hatchback/3,Hatchback/5,MPV,Roadster,Sedan,Arkadan İtiş,Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
695000,MALATYA ,18787991,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,18000,1597,125,6.3,46,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
285000,İSTANBUL ,20635914,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2007,316000,1595,125,6.7,50,"1 değişen, 3 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
615000,KOCAELİ ,20625094,28 Temmuz 2022,Honda,Civic,1.5 i-VTEC Sport,2019,40000,1498,182,6.1,46,2 boyalı,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
623500,ANKARA ,20635644,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2018,48500,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
230000,KOCAELİ ,20635770,28 Temmuz 2022,Honda,City,1.4 Comfort,2006,200030,1339,83,5.6,42,1 boyalı,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
255000,ANKARA ,20633111,28 Temmuz 2022,Honda,Civic,1.6 i ES,2004,315000,1590,110,6.7,50,"2 değişen, 10 boyalı",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
510000,ANKARA ,20634930,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2014,95600,1598,125,6.7,50,Tamamı orjinal,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
590000,ADANA ,20635025,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,24000,1598,125,6.7,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
350000,TEKİRDAĞ ,20630170,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2010,117000,1595,125,6.7,50,4 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
920000,İSTANBUL ,19925369,28 Temmuz 2022,Honda,Civic,1.5 i-VTEC Sport Plus,2020,50000,1498,182,6.0,46,Tamamı orjinal,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
555000,ANTALYA ,20635267,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,106900,1597,125,6.7,47,"3 değişen, 1 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
330000,TEKİRDAĞ ,20635463,28 Temmuz 2022,Honda,Civic,1.4 Sport,2014,154000,1339,100,5.5,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
650000,HATAY ,20631913,28 Temmuz 2022,Honda,Civic,1.6 i-DTEC Elegance,2018,50000,1597,120,4.1,46,3 boyalı,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
265000,İSTANBUL ,20634961,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2008,280000,1595,125,6.7,50,"2 değişen, 10 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
560000,KIRIKKALE ,20634587,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2019,20000,1597,125,6.5,46,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
420000,ANKARA ,20633786,28 Temmuz 2022,Honda,Accord,2.0 Executive,2011,180000,1998,156,7.3,65,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
447000,ADANA ,20634971,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2013,113500,1595,125,6.7,50,1 değişen,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
315000,ÇORUM ,20189237,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2009,257000,1595,125,7.1,50,1 değişen,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
289000,ORDU ,20635027,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2003,187000,1590,110,7.0,50,12 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
330000,OSMANİYE ,20634362,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2005,163000,1590,110,6.5,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
180000,MALATYA ,20199097,28 Temmuz 2022,Honda,Civic,1.6 i ES,2004,296000,1590,110,6.7,50,"2 değişen, 3 boyalı",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
275500,ADANA ,20633056,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2004,291000,1590,110,6.5,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
675000,SİVAS ,20634572,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,18500,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
87500,ANKARA ,20632406,28 Temmuz 2022,Honda,Civic,1.4 S,1999,365000,1396,90,6.8,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
455000,HAKKARİ ,20628684,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2013,123000,1595,125,6.7,50,"1 değişen, 1 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
110000,GAZİANTEP ,20629453,28 Temmuz 2022,Honda,Civic,1.4 1.4i,1997,380000,1396,90,7.5,55,Belirtilmemiş,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
369000,ISPARTA ,18450590,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2007,108000,1595,125,7.1,50,"1 değişen, 2 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
715000,OSMANİYE ,20633953,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,15500,1597,125,6.3,46,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
600000,BURSA ,20634584,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,91700,1597,125,6.7,47,"1 değişen, 1 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
345000,KAYSERİ ,20193287,28 Temmuz 2022,Honda,Accord,2.0 Executive,2009,267000,1998,156,7.3,65,7 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
585000,İSTANBUL ,20634664,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Executive,2017,100000,1597,125,6.7,47,Belirtilmemiş,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
275000,BURSA ,20634015,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2009,204000,1595,125,6.7,50,"2 değişen, 2 boyalı",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
213500,İSTANBUL ,20633475,28 Temmuz 2022,Honda,City,1.4 Comfort,2006,275500,1339,83,5.6,42,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
444000,İSTANBUL ,14916731,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2011,130800,1595,125,7.1,50,"1 değişen, 5 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
730000,İZMİR ,20631659,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,20000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
238000,MERSİN ,20633493,28 Temmuz 2022,Honda,Civic,1.6 LS,2005,182000,1590,110,6.7,50,"1 değişen, 3 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
450000,BURSA ,20633846,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,133000,1598,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
490000,MALATYA ,20093937,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2013,80000,1595,125,6.7,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
547000,İZMİR ,20633705,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2017,160000,1597,125,6.7,47,2 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
208000,KAHRAMANMARAŞ ,20632243,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2008,257000,1595,125,6.7,50,Tamamı boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
529000,ISPARTA ,20631342,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2013,57000,1595,125,6.7,50,1 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
81900,ANKARA ,20633586,28 Temmuz 2022,Honda,Accord,2.0 EX,1991,422500,1997,110,0.0,65,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
208500,ADANA ,20633508,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2002,215000,1590,110,6.5,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
97500,İZMİR ,20554065,28 Temmuz 2022,Honda,Civic,1.5 EX,1992,250000,1493,90,0.0,45,Belirtilmemiş,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
665000,İZMİR ,19351436,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,34000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
600000,MARDİN ,20631161,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,72000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
290000,KAHRAMANMARAŞ ,20631881,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2006,185000,1595,125,6.7,50,"1 değişen, 4 boyalı",1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
630000,İZMİR ,20633213,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,31550,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
287500,ORDU ,20632623,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2006,169700,1590,110,7.0,50,1 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
580000,TRABZON ,20632297,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,76546,1597,125,6.7,47,1 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
290000,BURDUR ,20633096,28 Temmuz 2022,Honda,Jazz,1.4 Fun,2011,115000,1339,100,5.4,42,"2 değişen, 4 boyalı",0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
165000,KOCAELİ ,20631580,28 Temmuz 2022,Honda,Civic,1.6 i ES,1999,330000,1590,120,0.0,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
550000,TEKİRDAĞ ,20631400,28 Temmuz 2022,Honda,City,1.5 i-VTEC Executive,2021,800,1498,121,6.2,40,Belirtilmemiş,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
357000,DENİZLİ ,20632915,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2009,204000,1595,125,7.1,50,4 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
295000,TEKİRDAĞ ,20628786,28 Temmuz 2022,Honda,Jazz,1.4 Fun,2011,149000,1339,100,5.5,42,Belirtilmemiş,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
415000,ANTALYA ,20632914,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2011,93000,1595,125,6.7,50,2 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
535000,DİYARBAKIR ,20631464,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2015,98000,1598,125,6.7,50,2 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
690000,İZMİR ,20630928,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,13100,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
255000,YALOVA ,20632517,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2007,192000,1595,125,6.7,50,"1 değişen, 3 boyalı",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
505000,İZMİR ,20632348,28 Temmuz 2022,Honda,City,1.5 i-VTEC Executive,2021,22300,1498,121,6.2,40,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
845000,İSTANBUL ,20630880,28 Temmuz 2022,Honda,Civic,1.5 i-VTEC Eco Elegance,2022,2000,1498,129,6.5,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
135000,İSTANBUL ,20631495,28 Temmuz 2022,Honda,Shuttle,2.2 ES,1997,305000,2156,150,0.0,65,Tamamı boyalı,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
270000,KAYSERİ ,20628728,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ES,2005,237000,1590,110,7.0,50,"2 değişen, 2 boyalı",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
500000,AKSARAY ,20630755,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,99000,1598,125,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
348000,İZMİR ,20630863,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2008,200000,1595,125,6.7,50,4 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
95000,BALIKESİR ,20629330,28 Temmuz 2022,Honda,Civic,1.5 EX,1993,255000,1493,90,0.0,45,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
640000,İSTANBUL ,20629171,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,24500,1597,125,6.7,47,2 değişen,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
387000,VAN ,20629886,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2013,137000,1595,125,6.7,50,4 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
580000,ANKARA ,20631933,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2016,102000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
275000,ANKARA ,20630137,28 Temmuz 2022,Honda,City,1.4 Comfort,2009,64000,1339,83,5.6,42,2 boyalı,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
183000,İSTANBUL ,20629179,28 Temmuz 2022,Honda,Civic,1.4 S,1997,134000,1396,90,8.6,55,"3 değişen, 5 boyalı",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
312000,ANKARA ,20632408,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2009,164000,1595,125,7.1,50,"1 değişen, 10 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
505000,OSMANİYE ,20628744,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,156000,1598,125,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
830000,İSTANBUL ,20631291,28 Temmuz 2022,Honda,Civic,1.5 i-VTEC Eco Elegance,2021,6600,1498,129,6.5,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
330000,BARTIN ,20629136,28 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2010,226000,1595,125,6.7,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
287000,TEKİRDAĞ ,20630979,28 Temmuz 2022,Honda,Civic,1.6 LS,2005,216000,1590,110,7.2,50,4 boyalı,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
723000,MUĞLA ,20631479,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,13049,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
720000,İZMİR ,20630506,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2021,21000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
352000,ELAZIĞ ,12911912,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,125000,1595,125,6.7,50,5 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
574000,BURSA ,20630141,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2016,88000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
245000,ANKARA ,19266637,27 Temmuz 2022,Honda,Jazz,1.4 ES Elite,2005,248000,1339,83,5.9,42,7 boyalı,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
580000,İSTANBUL ,20629030,27 Temmuz 2022,Honda,Civic,1.5 i-VTEC RS,2017,170000,1498,182,6.0,46,3 boyalı,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
475000,ANKARA ,19842251,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2013,115000,1595,125,6.7,50,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
430000,MARDİN ,20628435,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2011,131500,1595,125,7.1,50,1 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
211500,İSTANBUL ,20628531,27 Temmuz 2022,Honda,Civic,1.6 i ES,2004,238500,1590,110,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
262500,ANKARA ,20628545,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2007,252000,1595,125,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
160000,GAZİANTEP ,20628464,27 Temmuz 2022,Honda,Civic,1.6 i ES,2001,270000,1590,126,0.0,55,"1 değişen, 10 boyalı",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
225000,İSTANBUL ,20628387,27 Temmuz 2022,Honda,Jazz,1.4 LS Sport,2007,182500,1339,83,5.7,42,Tamamı orjinal,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
668000,İSTANBUL ,20551136,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2019,33000,1597,125,6.7,47,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
160000,ANKARA ,19357481,27 Temmuz 2022,Honda,Civic,1.6 i ES,1999,280000,1590,126,0.0,55,3 değişen,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
720000,KAHRAMANMARAŞ ,20628392,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,17669,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
354500,ANKARA ,20628052,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2008,155000,1595,125,7.1,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
605000,İSTANBUL ,20525107,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2019,98000,1597,125,6.7,47,"1 değişen, 8 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
627000,MERSİN ,20627884,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2019,82000,1598,125,6.7,50,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
610000,VAN ,20628068,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2016,107000,1597,125,6.7,47,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
345000,İSTANBUL ,20627851,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Elegance,2009,189000,1595,125,7.1,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
709000,İSTANBUL ,20627913,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Executive,2020,19700,1597,125,6.3,46,Tamamı orjinal,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
485000,ANKARA ,20627784,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,101850,1598,125,6.7,50,4 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
799900,İZMİR ,20627756,27 Temmuz 2022,Honda,Civic,1.5 i-VTEC Elegance,2021,7500,1498,182,5.7,46,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
425000,İZMİR ,20627590,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2013,118000,1595,125,6.7,50,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
442000,İSTANBUL ,20626573,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2014,150000,1598,125,6.7,50,"2 değişen, 2 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
330000,KIRKLARELİ ,20253869,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2011,126300,1595,125,6.7,50,3 boyalı,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
160000,MERSİN ,20627145,27 Temmuz 2022,Honda,Shuttle,2.3 ES,1998,395000,2254,150,10.8,65,Belirtilmemiş,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
365000,ANKARA ,20626298,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Premium,2011,161800,1595,125,6.7,50,5 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
672000,DİYARBAKIR ,19983617,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,20000,1597,125,6.7,47,Tamamı orjinal,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
246000,ADANA ,20626097,27 Temmuz 2022,Honda,Civic,1.6 i ES,2004,276000,1590,110,6.7,50,4 boyalı,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
297500,İSTANBUL ,20626656,27 Temmuz 2022,Honda,City,1.4 LS,2009,139000,1339,100,6.3,42,"1 değişen, 5 boyalı",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
269000,ANKARA ,20624641,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Dream,2007,225000,1595,125,6.9,50,7 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
614750,MUĞLA ,18988015,27 Temmuz 2022,Honda,Civic,1.6 i-DTEC Elegance,2018,28000,1597,120,3.4,46,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
465000,ANKARA ,20625150,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Eco Premium,2015,117000,1598,125,6.7,50,"1 değişen, 1 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
330000,ISPARTA ,20611987,27 Temmuz 2022,Honda,Civic,1.4 Sport,2013,152000,1339,100,5.5,50,3 boyalı,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
625000,İZMİR ,20626188,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,135000,1597,125,6.7,47,"2 değişen, 1 boyalı",0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
265000,ÇORUM ,20625729,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC LS,2005,296500,1590,110,6.5,50,Belirtilmemiş,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
585000,KONYA ,19707818,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC Executive,2016,127000,1597,125,6.7,47,Belirtilmemiş,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
494000,TRABZON ,20624828,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2015,86500,1598,125,6.7,50,"1 değişen, 1 boyalı",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
470000,İSTANBUL ,20625076,27 Temmuz 2022,Honda,Civic,1.6 i-VTEC ECO Elegance,2012,165000,1595,125,6.7,50,"1 değişen, 1 boyalı",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
430000,GAZİANTEP ,20625287,27 Temmuz 2022,Honda,Accord,2.0 Executive,2009,176000,1998,156,7.3,65,1 boyalı,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
